"인증업체코드","인증분야","인증분야명","업체명","X좌표","Y좌표","주소","전화"
"1786","9","트랜스지방 안심제과점","파리바게뜨 신월5동점","126.82745274363002","37.539170980695424","서울특별시 양천구 화곡로 50 (신월동은행상가 106-107호)","02-2608-0681"
"1787","10","안심마트","(주)지에스리테일 GS수퍼 목동12점","126.8602891991832","37.512094249165514","서울특별시 양천구 목동동로 50 (신정동목동12단지 B상가 101호)","02-2649-9466"
"1788","1","위생등급제","자연별곡목동점","126.8757718764","37.5281782237","서울특별시 양천구 목동동로 293 지하1층 (목동 현대41타워B20-1전체B20-2일부)","02-2061-5454"
"1789","1","위생등급제","애슐리목동행복한세상점","126.8760101173","37.5291443474","서울특별시 양천구 목동동로 309 (목동중소기업유통센터 5층)","02-2643-2999"
"1790","1","위생등급제","(주)엠에프지코리아 매드포갈릭목동점","126.8716544383","37.5278458565","서울특별시 양천구 목동동로 233-3 (목동지하 1층)","02-2061-1193"
"1791","1","위생등급제","아이닌","126.8759879466","37.5316022546","서울특별시 양천구 목동서로 133-2 (목동 목동하나프라자 201호-208호)","02-2062-8787"
"1792","1","위생등급제","춘향골남원추어탕","126.87061785628653","37.52801771767069","서울특별시 양천구 목동서로 213 (목동) 세진빌딩 지하 101호","02-2647-1500"
"1793","9","트랜스지방 안심제과점","브레스트과자점","126.8693310686942","37.541909723575394","서울특별시 양천구 목동중앙본로 68-1 (목동)","02-2646-2660"
"1794","1","위생등급제","구이도사","126.86903882611138","37.540792160838166","서울특별시 양천구 목동중앙본로 54-1 (목동2층(달마을길 77-1))","02-2644-9254"
"1795","1","위생등급제","이조면옥","126.8749488634","37.5224037363","서울특별시 양천구 신목로 88 (신정동)","02-2654-9530"
"1796","1","위생등급제","명가원설농탕","126.86185820306222","37.52241798267051","서울특별시 양천구 신월로 367 (신정동 1층 2층)","02-2690-7414"
"1797","1","위생등급제","목동장어타운","126.8593923829107","37.52709667733891","서울특별시 양천구 신정중앙로 67 (신정동양정빌딩 1층(신정중앙길 42))","02-6402-6692"
"1798","1","위생등급제","엉터리생고기","126.8346260365","37.5208729128","서울특별시 양천구 지양로 58 (신월동)","02-2691-2337"
"1799","9","트랜스지방 안심제과점","파리바게뜨(신정역점)","126.85391214824163","37.52487716628486","서울특별시 양천구 오목로 149 (신정동)","02-699-6994"
"1800","1","위생등급제","낙지고을","126.87240933198973","37.52567345891992","서울특별시 양천구 오목로 313-7 12층 (목동)","02-2645-0007"
"1801","4","저염실천음식점","야마야여의도점","126.9237073804","37.524550038","서울특별시 영등포구 여의대로 66 (여의도동 KTB투자증권 별관)","02-3755-0032"
"1802","1","위생등급제","파크카페","126.9185841035","37.5212165125","서울특별시 영등포구 여의대로 8 (여의도동여의도파크센터 2층)","02-2090-8091"
"1803","1","위생등급제","올라6","126.9185841035","37.5212165125","서울특별시 영등포구 여의대로 8","02-2070-7220"
"1804","1","위생등급제","싱카이 여의도","126.9292428716","37.5279268352","서울특별시 영등포구 여의대로 128 (여의도동엘지트윈빌딩동관4층)","02-3773-1220"
"1805","1","위생등급제","동해도스바루","126.9229024459","37.524037746","서울특별시 영등포구 여의대로 56 (여의도동)","02-3772-8383"
"1806","1","위생등급제","그리츠(GREETS)","126.91726505260479","37.5274108867949","서울특별시 영등포구 의사당대로 16 (여의도동 글래드호텔여의도 1층)","02-6222-5000"
"1807","1","위생등급제","이바돔옥아리","126.9239915211","37.5210146876","서울특별시 영등포구 의사당대로  108 (여의도동 아일렉스상가209호)","02-783-2582"
"1808","1","위생등급제","모다기감자탕","126.9195745234","37.5048405442","서울특별시 영등포구 가마산로  575(신길동 한성상가내)","02-841-8383"
"1809","1","위생등급제","남가네설악추어탕","126.9210225233","37.5044991392","서울특별시 영등포구 가마산로 581 (신길동)","02-831-5075"
"1810","1","위생등급제","가족천하","126.8963346744","37.4988037191","서울특별시 영등포구 가마산로 330 (대림동 지상2층3층 )","02-847-4500"
"1811","4","저염실천음식점","함경면옥","126.9076679171","37.5156691168","서울특별시 영등포구 경인로 846 (영등포동 롯데백화점 지상10층)","02-2164-5484"
"1812","1","위생등급제","푸른목장","126.89753876010339","37.514745344976355","서울특별시 영등포구 경인로  775","02-6309-8880"
"1813","9","트랜스지방 안심제과점","까레몽과자점","126.84518052942462","37.50648918860057","서울특별시 구로구 고척로27길 107 (개봉동)","02-2612-7456"
"1814","1","위생등급제","애슐리","126.90098375683816","37.53387115079881","서울특별시 영등포구 양평로 47 (당산동5가 2001아울렛 6층7층일부)","02-2630-0390"
"1815","1","위생등급제","(주)세븐스프링스","126.9227872724","37.5216337963","서울특별시 영등포구 여의나루로 27 (여의도동사학연금회관20층)","02-761-1323"
"1816","1","위생등급제","독도참치앤전복","126.9271511075","37.5243936359","서울특별시 영등포구 여의나루로 77-1 (여의도동지층102호)","02-780-7033"
"1817","1","위생등급제","애슐리 여의도점","126.9277303839","37.5243219116","서울특별시 영등포구 여의나루로 81 (여의도동파이낸셜빌딩 지하1층 2호)","02-766-1259"
"1818","4","저염실천음식점","만복네감자탕","126.8928607252","37.5208860347","서울특별시 영등포구 영등포로 106 1층 (당산동2가 대우상가 114호 일부 )","02-2068-0555"
"1819","1","위생등급제","플로렌스 파티하우스","126.8852236267","37.5232935462","서울특별시 영등포구 영등포로 33 (양평동2가목동비즈타워 801802803호)","02-579-2114"
"1820","9","트랜스지방 안심제과점","파리바게뜨 내발산","126.8269219229208","37.55343119985781","서울특별시 강서구 강서로47길 165 103106호 (내발산동신원메디칼프라자 (지상 1층))","02-2667-8200"
"1821","1","위생등급제","황금돼지촌(黃金豚肉村)","126.8393487399","37.559416963","서울특별시 강서구 강서로54길 11 1층 (등촌동 3동)","02-3661-3535"
"1822","1","위생등급제","봉평메밀촌","126.84425359431284","37.5584901028461","서울특별시 강서구 강서로54길 102 1층 (등촌동 3동)","02-2658-2829"
"1823","1","위생등급제","신통낙지","126.84551909185271","37.52879485155882","서울특별시 강서구 강서로5나길 50 1층 101호 (화곡동 일성스카이빌)","02-2603-3366"
"1824","1","위생등급제","씨제이푸드빌(주)빕스구로역점","126.88169772562412","37.503821182363204","서울특별시 구로구 경인로 584 201~207214215216호 (신도림동 신도림펠러티움)","02-2105-5727"
"1825","1","위생등급제","제시카키친 디큐브시티점","126.88821464906725","37.508123519826974","서울특별시 구로구 경인로 662 (신도림동)",""
"1826","1","위생등급제","애슐리신도림","126.8869872307","37.5090485844","서울특별시 구로구 경인로 661 (신도림동신도림푸르지오1차 지하1층)","02-2029-9554"
"1827","1","위생등급제","코코이찌방야 신도림디큐브시티점","126.88821464906725","37.508123519826974","서울특별시 구로구 경인로   662 디큐브시티 판매 B201호","02-2211-0789"
"1828","1","위생등급제","진자루","126.8827191138","37.4986720537","서울특별시 구로구 구로동로 226 (구로동 대림오피스텔 지상1층 지하1층)","02-866-9737"
"1829","1","위생등급제","성암정육식당","126.89064818016426","37.48979933861237","서울특별시 구로구 구로동로26길 122 (구로동1층)","02-2684-5075"
"1830","1","위생등급제","바다가 요리한 찜","126.8594044805","37.506179009","서울특별시 구로구 고척로 238 (고척동1층 2호)",""
"1831","1","위생등급제","맹씨네","126.9341790449","37.5546893791","서울특별시 마포구 신촌로12다길 29 (노고산동 수빌딩 1층 101호)",""
"1832","1","위생등급제","남강오리전문점","126.86591507162602","37.5488111470688","서울특별시 양천구 목동중앙북로7가길 25 (목동2층)","02-2649-8877"
"1833","1","위생등급제","서울안심축산정육식당","126.88964566218956","37.50102134204513","서울특별시 구로구 공원로 47 (구로동)","02-854-5445"
"1834","1","위생등급제","허허칼국수 손수제비","126.89022944190076","37.50704420388375","서울특별시 구로구 새말로 97 S020호 (구로동신도림테크노마트내판매동 지하1층)","02-2111-1883"
"1835","1","위생등급제","마리오","126.89022944190076","37.50704420388375","서울특별시 구로구 새말로 97 (구로동 신도림테크노마트 10층055호)","02-2111-8182"
"1836","1","위생등급제","웨스턴베니비스","126.89022944190076","37.50704420388375","서울특별시 구로구 새말로 97 (구로동 테크노마트 7층)","02-2111-7000"
"1837","1","위생등급제","chef 셰프돈까스","126.89022944190076","37.50704420388375","서울특별시 구로구 새말로 97 (구로동신도림테크노마트 100동 10층 32호)","02-2111-8832"
"1838","1","위생등급제","박가부대 당산점","126.89705909082721","37.53455976338336","서울특별시 영등포구 선유로 246 (양평동4가)","02-2068-7868"
"1839","1","위생등급제","제스트&amp;아트리오(Zest&amp;Atrio)","126.92487874285696","37.52517788629538","서울특별시 영등포구 국제금융로 10 IFC몰 2층 (여의도동)","02-6137-7100"
"1840","1","위생등급제","주식회사해우리아이에프씨점","126.92487874285696","37.52517788629538","서울특별시 영등포구 국제금융로 10 지하3층 341호 (여의도동 아이에프씨몰)","02-6137-5997"
"1841","1","위생등급제","하노이의아침","126.9444161627","37.5644218047","서울특별시 서대문구 연대동문길 45 (대신동(지상3층))","02-393-5320"
"1842","1","위생등급제","행복식당","126.9438055816","37.5635853912","서울특별시 서대문구 연대동문길 26 (대신동(지상3층))","02-393-1788"
"1843","1","위생등급제","동강참치","126.94113483025201","37.55728432043981","서울특별시 서대문구 연세로2다길  54","02-362-4355"
"1844","1","위생등급제","굴다리식당","126.9506836888","37.5415392415","서울특별시 마포구 도화길 44-2 (도화동)","02-703-7267"
"1845","1","위생등급제","날으는우까페","126.83331294324381","37.53144161222659","서울특별시 양천구 남부순환로61길 15 (신월동)","02-2604-0866"
"1846","1","위생등급제","오늘한점문래역점","126.89129652743884","37.51992233471188","서울특별시 영등포구 문래로 83 1층 (문래동3가 아라비즈타워 108호109호)","02-2655-4508"
"1847","9","트랜스지방 안심제과점","파리바게뜨 사러가","126.91033973234646","37.5061457591151","서울특별시 영등포구 신길로 155 (신길동지상1층)","02-831-0518"
"1848","1","위생등급제","맘모스고기부페썬프라점","126.90778717001622","37.49596603415536","서울특별시 영등포구 신길로 39 1층 (대림동)","02-842-9235"
"1849","1","위생등급제","한우식당마블스","0","0","서울특별시 영등포구 신풍로 10 1~2층 (신길동)","02-848-5292"
"1850","1","위생등급제","남도이모네","126.85401335709017","37.486854903024316","서울특별시 구로구 개봉로5길 30 (개봉동)","02-2060-0748"
"1851","1","위생등급제","불로장생","126.8918485815","37.5042237502","서울특별시 구로구 공원로6나길 36 (구로동)","02-868-3394"
"1852","4","저염실천음식점","숙성한돈","126.8397725592","37.5581128963","서울특별시 강서구 공항대로 290 2층 201~202호 (내발산동 우장산동)","02-3661-3332"
"1853","1","위생등급제","여포돼지숯불구이와밥","126.85105863430846","37.52851725127931","서울특별시 강서구 국회대로 145 1층 (화곡동 8동 여명빌딩)","02-2652-4897"
"1854","1","위생등급제","지호한방삼계탕","126.93941357","37.5473148079","서울특별시 마포구 독막로 229 2층 (신수동)",""
"1855","4","저염실천음식점","부지깽이","126.9247569096","37.547356834","서울특별시 마포구 독막로 100 (상수동 101102107108호)","02-324-1506"
